year,count,country,inventor
United States,2022,Farrokh F. Radjy,1
United States,2023,Henry J. Karam,1
United States,2023,Paul A. Karam,1
United States,2023,Gabriel J. Leyva,1
United States,2023,David S. Zuniga,1
United States,2023,Carlos Medina,1
United States,2023,Stanley R. Peters,1
United States,2023,Senthil Manickavasgam Kumar,1
WIPO (PCT),2004,Yves Bigot,2
WIPO (PCT),2004,Corinne Auge-Gouillou,1
WIPO (PCT),2004,Serge Viel,1
WIPO (PCT),2004,Benjamin Brillet,1
WIPO (PCT),2004,Marie-Hélène HAMELIN,1
WIPO (PCT),2004,Christian Lubrano,1
WIPO (PCT),2004,Abdou-Nebi Mezri,1
WIPO (PCT),2004,Nathalie Le Batteux,1
WIPO (PCT),2004,Marc Laulier,1
WIPO (PCT),2004,Nathalie Casse,1
WIPO (PCT),2005,Robert Luscher,1
WIPO (PCT),2005,Eric Courbon,1
WIPO (PCT),2005,Serge Poullain,1
WIPO (PCT),2005,Sylvain Plante,1
WIPO (PCT),2005,Ernst Suter,1
WIPO (PCT),2005,Jean-Luc Thomas,1
WIPO (PCT),2005,Jean-Pierre Dupraz,1
WIPO (PCT),2005,Istvan Csorba,1
WIPO (PCT),2005,Ramón Roca Enrich,1
WIPO (PCT),2005,Maria Csorba,1
WIPO (PCT),2005,Gyoergy Kofalusi,1
WIPO (PCT),2005,Henrik Odler,1
WIPO (PCT),2005,Viktor Kofalusi,1
WIPO (PCT),2005,Eniko Csorba,1
WIPO (PCT),2005,Istvanne Csorba,1
WIPO (PCT),2005,Gabor Moczar,1
WIPO (PCT),2005,Ferenc Szlivka,1
WIPO (PCT),2006,Hervé Reychler,1
WIPO (PCT),2006,Philippe Lange,1
WIPO (PCT),2006,Myriam Kaufmann,1
WIPO (PCT),2006,Duane P Johnson,1
WIPO (PCT),2006,Raphaël OLSZEWSKI,1
WIPO (PCT),2006,Suresh K Yagnik,1
WIPO (PCT),2006,Philippe Haumann,1
WIPO (PCT),2006,Jacques Rivkine,1
WIPO (PCT),2006,Hirotaka Hojo,1
WIPO (PCT),2006,Didier Candau,1
WIPO (PCT),2006,Daniel Esteve,1
WIPO (PCT),2006,Pierre Hennuyer,1
WIPO (PCT),2006,Seiji Hata,1
WIPO (PCT),2006,Shinya Satake,1
WIPO (PCT),2006,Benoît RAUCENT,1
WIPO (PCT),2006,Jean-Yves Fourniols,1
WIPO (PCT),2006,Hiroshi Okada,1
WIPO (PCT),2006,Gerhard Betz,1
WIPO (PCT),2006,Francis Pressecq,1
WIPO (PCT),2006,Christoph Weishaar,1
WIPO (PCT),2006,Bernard Balet,1
WIPO (PCT),2006,Petra Schmitt,1
WIPO (PCT),2006,Vincent Nicolas,1
WIPO (PCT),2006,Khanh Tran Duy,1
WIPO (PCT),2006,Kurt Edsinger,1
WIPO (PCT),2006,Satoru Takahashi,1
WIPO (PCT),2007,Bruno Robert,2
WIPO (PCT),2007,Jan Zach,1
WIPO (PCT),2007,Yasuhumi Ueta,1
WIPO (PCT),2007,Bela Bechtold,1
WIPO (PCT),2007,Junichi Masano,1
WIPO (PCT),2007,Peter Jax,1
WIPO (PCT),2007,Vojtech Ocelik,1
WIPO (PCT),2008,François Gautier,1
WIPO (PCT),2008,Werner Herppich,1
WIPO (PCT),2008,Mohammed Abid,1
WIPO (PCT),2008,Céline PEROLLIER,1
WIPO (PCT),2008,Karen Teboul,1
WIPO (PCT),2008,David Forien,1
WIPO (PCT),2008,Manuela Zude,1
WIPO (PCT),2008,Philippe Ungerer,1
WIPO (PCT),2008,Danielle Muspach-Oulmann,1
WIPO (PCT),2008,David Muspach,1
WIPO (PCT),2008,Sami Bayoudh,1
WIPO (PCT),2008,Jean-Philippe Meunier,1
WIPO (PCT),2008,Hans-Peter Kläring,1
WIPO (PCT),2008,Kaynoush Naraghi,1
WIPO (PCT),2009,Patrick Carrier,1
WIPO (PCT),2009,竜次郎 菅野,1
WIPO (PCT),2009,Magali Siaut,1
WIPO (PCT),2009,Jean François GALTIE,1
WIPO (PCT),2009,Michel Riguidel,1
WIPO (PCT),2009,Marc Lescure,1
WIPO (PCT),2009,Christian Triantaphylides,1
WIPO (PCT),2009,Said Kamal,1
WIPO (PCT),2009,Laurent Ladouari,1
WIPO (PCT),2009,Stéphan CUINE,1
WIPO (PCT),2009,Gilles Peltier,1
WIPO (PCT),2009,裕一 渡辺,1
WIPO (PCT),2009,Philippe Laurier,1
WIPO (PCT),2009,Thilo Stolper,1
WIPO (PCT),2009,Rene Sickel,1
WIPO (PCT),2010,Claudia Barba,1
WIPO (PCT),2010,Guy Guistini,1
WIPO (PCT),2010,Arnaud Muller-Feuga,1
WIPO (PCT),2010,François Gerard,1
WIPO (PCT),2010,Eric Jallas,1
WIPO (PCT),2010,Richard Wilby,1
WIPO (PCT),2010,Roberto Cavazzuti,1
WIPO (PCT),2010,梁怀均,1
WIPO (PCT),2010,Philippe Lauri,1
WIPO (PCT),2010,袁英,1
WIPO (PCT),2010,Denis Mischler,1
WIPO (PCT),2010,Jean-Baptiste Henry,1
WIPO (PCT),2010,梁一川,1
WIPO (PCT),2010,Marin Soljacic,1
WIPO (PCT),2010,Andre B. Kurs,1
WIPO (PCT),2010,Eric R. Giler,1
WIPO (PCT),2010,Hans-Wilhelm Schöck,1
WIPO (PCT),2010,Mark Moors,1
WIPO (PCT),2010,Frank J. Pergal,1
WIPO (PCT),2010,Andrew J. Campanella,1
WIPO (PCT),2010,Ron Fiorello,1
WIPO (PCT),2010,Morris P. Kesler,1
WIPO (PCT),2010,David A. Schatz,1
WIPO (PCT),2010,Christian Plociennick,1
WIPO (PCT),2010,Katherine L. Hall,1
WIPO (PCT),2010,Qiang Li,1
WIPO (PCT),2010,Aristeidis Karalis,1
WIPO (PCT),2010,Konrad Kulikowski,1
WIPO (PCT),2011,Julien Magne,1
WIPO (PCT),2011,Daniel Jean,1
WIPO (PCT),2011,Antoine Piccirilli,1
WIPO (PCT),2011,Bénédicte SIMOND,1
WIPO (PCT),2011,Olivier Raphael,1
WIPO (PCT),2011,Mickaël Poletti,1
WIPO (PCT),2011,Jacques Joas,1
WIPO (PCT),2011,Jean-Luc Dubois,1
WIPO (PCT),2011,Maryse Pouligon,1
WIPO (PCT),2011,Gilles Dromart,1
WIPO (PCT),2011,Catherine Marion,1
WIPO (PCT),2011,Jean Moulin,1
WIPO (PCT),2011,Laurent Urban,1
WIPO (PCT),2011,Jean-Marie Bachmann,1
WIPO (PCT),2011,Thierry Oliveros,1
WIPO (PCT),2011,Monique Paget,1
WIPO (PCT),2011,Mathieu Lechaudel,1
WIPO (PCT),2011,Philippe Oger,1
WIPO (PCT),2011,Frédéric NORMAND,1
WIPO (PCT),2012,Isabelle RIOU-KERANGAL,1
WIPO (PCT),2012,Laurent GALMICHE,1
WIPO (PCT),2012,Tim Wulbrandt,1
WIPO (PCT),2012,Alexander Hellwig,1
WIPO (PCT),2012,Olivier BERNAT,1
WIPO (PCT),2012,Olga Biganska,1
WIPO (PCT),2012,Robert Gaiani,1
WIPO (PCT),2012,Cécile SAQUET-GOUVILLE,1
WIPO (PCT),2012,Robert Pansu,1
WIPO (PCT),2012,Loïc Darcel,1
WIPO (PCT),2012,Pierre Audebert,1
WIPO (PCT),2012,Axel Weyer,1
WIPO (PCT),2012,Philippe Michel,1
WIPO (PCT),2012,Clémence ALLAIN,1
WIPO (PCT),2013,Elisabeth Devilard,2
WIPO (PCT),2013,孙海翔,2
WIPO (PCT),2013,朱亮,2
WIPO (PCT),2013,Elodie DUGAS,1
WIPO (PCT),2013,Gaëlle CHALMETON,1
WIPO (PCT),2013,Bérengère SOUVIGNET,1
WIPO (PCT),2013,Florent SAEZ,1
WIPO (PCT),2013,Jean SAEZ,1
WIPO (PCT),2013,Ramla Arbia,1
WIPO (PCT),2013,Cécile TOUREL,1
WIPO (PCT),2013,Marcel LORINI,1
WIPO (PCT),2013,Thanadie Sarl,1
WIPO (PCT),2013,김종갑,1
WIPO (PCT),2013,박한오,1
WIPO (PCT),2013,이양원,1
WIPO (PCT),2014,Arnaud PONTHET,1
WIPO (PCT),2014,Dominique Rochier,1
WIPO (PCT),2014,François BURON,1
WIPO (PCT),2014,Xavier Py,1
WIPO (PCT),2014,정정은,1
WIPO (PCT),2014,Julien BUJOT,1
WIPO (PCT),2014,David CHARRIER,1
WIPO (PCT),2014,최재성,1
WIPO (PCT),2014,Niels Dybro,1
WIPO (PCT),2014,Sébastien COUREUX,1
WIPO (PCT),2014,이동하,1
WIPO (PCT),2014,Rinaldo FADINI,1
WIPO (PCT),2014,박희진,1
WIPO (PCT),2014,손병락,1
WIPO (PCT),2014,Noel W. Anderson,1
WIPO (PCT),2014,André Barre,1
WIPO (PCT),2014,강희국,1
WIPO (PCT),2014,강석민,1
WIPO (PCT),2014,Thierry Garcia,1
WIPO (PCT),2014,Larry L. Hendrickson,1
WIPO (PCT),2014,Daniel Arnaud,1
WIPO (PCT),2014,Bibeto Franz-Olivier Jordi EZIN,1
WIPO (PCT),2014,Gilles Flamant,1
WIPO (PCT),2014,Patrick Garcia,1
WIPO (PCT),2014,François MOISAN,1
WIPO (PCT),2014,Vincent Goetz,1
WIPO (PCT),2014,Mickael WERQUIN,1
WIPO (PCT),2014,Régis OLIVES,1
WIPO (PCT),2014,何宗彦,1
WIPO (PCT),2015,Emmanuelle CAMBON,1
WIPO (PCT),2015,Yoan BRISON,1
WIPO (PCT),2015,Hubert Diez,1
WIPO (PCT),2015,Gilles Dromart,1
WIPO (PCT),2015,Sylvestre MAURICE,1
WIPO (PCT),2015,Karim Oumnia,1
WIPO (PCT),2015,Sandrine Morel,1
WIPO (PCT),2015,Magali Remaud-Simeon,1
WIPO (PCT),2015,Christophe Maerky,1
WIPO (PCT),2015,Muriel SACCOCCIO,1
WIPO (PCT),2015,Denis Pompon,1
WIPO (PCT),2015,Emmanuel BAUDIN,1
WIPO (PCT),2015,Lucien Donce,1
WIPO (PCT),2015,Isabelle Andre,1
WIPO (PCT),2015,Philippe Urban,1
WIPO (PCT),2015,Joël GILBERT,1
WIPO (PCT),2015,Yannick MALBERT,1
WIPO (PCT),2015,Abraham FROJMOVICS,1
WIPO (PCT),2015,Jürgen Wagner,1
WIPO (PCT),2015,Laurent Surriray,1
WIPO (PCT),2015,Robert PITZER,1
WIPO (PCT),2016,郑运婷,2
WIPO (PCT),2016,Grégoire PASSAULT,1
WIPO (PCT),2016,Mathieu Seval,1
WIPO (PCT),2016,Frédéric Richard,1
WIPO (PCT),2016,Jean-Marc BASTIEN,1
WIPO (PCT),2016,刘谦益,1
WIPO (PCT),2016,Lucile ALEXANDRE,1
WIPO (PCT),2016,Nicolas Bocquet,1
WIPO (PCT),2016,David Farrusseng,1
WIPO (PCT),2016,Rodolphe POUZET,1
WIPO (PCT),2016,Gilles Comte,1
WIPO (PCT),2016,Benoît SUZANNE,1
WIPO (PCT),2016,Jean-Louis Viovy,1
WIPO (PCT),2016,Alexandre TORTEVOIS,1
WIPO (PCT),2016,Didier GAMET,1
WIPO (PCT),2016,Pierre-Emmanuel VIEL,1
WIPO (PCT),2016,Alexandre LEGRAND,1
WIPO (PCT),2016,Iago PEREIRO,1
WIPO (PCT),2016,Florence PIOLA,1
WIPO (PCT),2016,Olivier LY,1
WIPO (PCT),2016,Clément BARDON,1
WIPO (PCT),2016,Elsje QUADRELLI,1
WIPO (PCT),2016,太田　聡,1
WIPO (PCT),2016,Laurent Malaquin,1
WIPO (PCT),2016,Jérôme GALLOYER,1
WIPO (PCT),2016,Joël ABECASSIS,1
WIPO (PCT),2016,Karima LALEG,1
WIPO (PCT),2016,Jérôme CANIVET,1
WIPO (PCT),2016,Feth el Zahar HAICHAR,1
WIPO (PCT),2016,Thierry DELAITTRE,1
WIPO (PCT),2016,Patrick LEZER,1
WIPO (PCT),2016,Volodymyr Lysenko,1
WIPO (PCT),2016,Hugo Pierre Théo GIMBERT,1
WIPO (PCT),2016,Valérie MICARD,1
WIPO (PCT),2016,Stéphanie DESCROIX,1
WIPO (PCT),2016,Franck POLY,1
WIPO (PCT),2016,増田　英樹,1
WIPO (PCT),2016,Michel Gschwind,1
WIPO (PCT),2016,Cindy E. MORRIS,1
WIPO (PCT),2016,Francis CANON,1
WIPO (PCT),2016,Denis CASSAN,1
WIPO (PCT),2016,Abbas SABRAOUI,1
WIPO (PCT),2016,Cong Zhao,1
WIPO (PCT),2016,Jinzhu HUANG,1
WIPO (PCT),2016,山本　政博,1
WIPO (PCT),2016,陈安海,1
WIPO (PCT),2016,品川　幹夫,1
WIPO (PCT),2016,陈邦才,1
WIPO (PCT),2016,陈昆,1
WIPO (PCT),2016,室　直樹,1
WIPO (PCT),2017,Arnaud Brun,1
WIPO (PCT),2017,傅强,1
WIPO (PCT),2017,Pierre Blanc,1
WIPO (PCT),2017,Mohammed Salah AOUAD,1
WIPO (PCT),2017,Jean Paufique,1
WIPO (PCT),2017,周世全,1
WIPO (PCT),2017,Guy Hervé Jean,1
WIPO (PCT),2017,侯恩星,1
WIPO (PCT),2017,Corinne LEVEQUE,1
WIPO (PCT),2017,黄方元,1
WIPO (PCT),2017,Christian LOZANO,1
WIPO (PCT),2017,Alexander GRADY,1
WIPO (PCT),2017,Alain OURRY,1
WIPO (PCT),2017,Florence Cruz,1
WIPO (PCT),2017,Jean-Claude Yvin,1
WIPO (PCT),2017,Elise SORIN,1
WIPO (PCT),2017,Eric Peragin,1
WIPO (PCT),2017,Philippe Etienne,1
WIPO (PCT),2017,Hugo Gonzalez,1
WIPO (PCT),2017,Sylvain DIQUELOU,1
WIPO (PCT),2017,Anne MAILLARD,1
WIPO (PCT),2017,Léon Laith QUTISHAT,1
WIPO (PCT),2017,Françoise DUMAS,1
WIPO (PCT),2017,Mustapha ARKOUN,1
WIPO (PCT),2017,梁碧常,1
WIPO (PCT),2017,梁恩銘,1
WIPO (PCT),2017,Fabian MATHAR,1
WIPO (PCT),2017,Christian Tschoban,1
WIPO (PCT),2017,Bernd MORGENSCHWEIS,1
WIPO (PCT),2017,Helga MORGENSCHWEIS,1
WIPO (PCT),2017,Julia GÜNTHER,1
WIPO (PCT),2017,Kai Schrank,1
WIPO (PCT),2017,Irene SCHÜRZ,1
WIPO (PCT),2017,Roland SCHÜRZ,1
WIPO (PCT),2018,武克易,3
WIPO (PCT),2018,王兴华,3
WIPO (PCT),2018,Yan Eric PAFUMI,2
WIPO (PCT),2018,Amélie PUJOL,2
WIPO (PCT),2018,Alexandre GARNAULT,2
WIPO (PCT),2018,Thomas Heitzmann,2
WIPO (PCT),2018,Mathieu Goutayer,2
WIPO (PCT),2018,Benazouz Bradai,2
WIPO (PCT),2018,Paulo Resende,2
WIPO (PCT),2018,Kichun JO,2
WIPO (PCT),2018,Jaime Eric QIU LIU,1
WIPO (PCT),2018,Hicham AIT RASS,1
WIPO (PCT),2018,Manuel Alejandro TONG ZHANG,1
WIPO (PCT),2018,Odile CHAMBIN,1
WIPO (PCT),2018,Elena CHONG LOO,1
WIPO (PCT),2018,Hélène DUCATEL,1
WIPO (PCT),2018,Antoine Nogier,1
WIPO (PCT),2018,Jean-François GINGLINGER,1
WIPO (PCT),2018,Antonio CATALINA PEÑA,1
WIPO (PCT),2018,Jamie WALTERS,1
WIPO (PCT),2018,Ludivine MOUSNIER,1
WIPO (PCT),2018,Bernard ORSAL,1
WIPO (PCT),2018,Gilles Ravot,1
WIPO (PCT),2018,Michèle BESSON,1
WIPO (PCT),2018,Ingrid MURRIETA PAZOS,1
WIPO (PCT),2018,Olivier PENALVER,1
WIPO (PCT),2018,Nadine Essayem,1
WIPO (PCT),2018,Gary Bret Millar,1
WIPO (PCT),2018,Pascal HEMON,1
WIPO (PCT),2018,Jawad Aarrouf,1
WIPO (PCT),2018,Laurent Urban,1
WIPO (PCT),2018,Damien DEMOULIN,1
WIPO (PCT),2018,Simon DESLIS,1
WIPO (PCT),2018,Léna EMILE,1
WIPO (PCT),2018,Eric HUSSON,1
WIPO (PCT),2018,Lucía CHEUNG YAU,1
WIPO (PCT),2018,Claire-helene BRACHAIS,1
WIPO (PCT),2018,Fabienne Brossard,1
WIPO (PCT),2018,Anne-Sophie AMEY,1
WIPO (PCT),2018,Amandine PHILIPPE,1
WIPO (PCT),2018,Valérie de la Poterie,1
WIPO (PCT),2018,Nathalie DERAIN,1
WIPO (PCT),2018,Bernard Louison,1
WIPO (PCT),2018,Jean-Marie FRACHISSE,1
WIPO (PCT),2018,Morgan FRERE,1
WIPO (PCT),2018,Olivier Burel,1
WIPO (PCT),2018,Sylvain RIBE,1
WIPO (PCT),2018,Serge DELEAU,1
WIPO (PCT),2018,Catherine SARAZIN,1
WIPO (PCT),2018,Emmanuel DE LANGRE,1
WIPO (PCT),2018,Bruno MOULIA,1
WIPO (PCT),2018,Dounyazade CHABANE SARI,1
WIPO (PCT),2018,Paul François HANNEWALD,1
WIPO (PCT),2018,Benoît Simon MIGNARD,1
WIPO (PCT),2019,Karim Oumnia,2
WIPO (PCT),2019,Sebastian Alexander SCHWARTZ,1
WIPO (PCT),2019,Negin GHEIDAR,1
WIPO (PCT),2019,Graeme Laycock,1
WIPO (PCT),2019,Fernando Leal-Calderon,1
WIPO (PCT),2019,James Bostick,1
WIPO (PCT),2019,Didier Pintori,1
WIPO (PCT),2019,Aymane BAMHAMED,1
WIPO (PCT),2019,Scot Andrew TOMER,1
WIPO (PCT),2019,Josep GODIA,1
WIPO (PCT),2019,Simon JESTIN,1
WIPO (PCT),2019,Ali MA,1
WIPO (PCT),2019,Srinivasan Ramachandran,1
WIPO (PCT),2019,Valeriu Vrabie,1
WIPO (PCT),2019,Céline LEDOUX,1
WIPO (PCT),2019,Travis Alexander WOODROW,1
WIPO (PCT),2019,Anthony Yu,1
WIPO (PCT),2019,Kadir GUCLU,1
WIPO (PCT),2019,John Russell BERTRAM,1
WIPO (PCT),2019,Anne-Lise THUILLIEZ,1
WIPO (PCT),2019,John GANCI JR,1
WIPO (PCT),2019,Sara Sadae KUWAHARA,1
WIPO (PCT),2019,Sihem MEZGHANI,1
WIPO (PCT),2019,Robert Thomas MCDONALD,1
WIPO (PCT),2019,Martin Keen,1
WIPO (PCT),2019,Robert John DRAZOVICH,1
WIPO (PCT),2019,Samuel Bernard Clifford BERTRAM,1
WIPO (PCT),2019,Marc Lanciaux,1
WIPO (PCT),2019,Daniel James BUCKLEY,1
WIPO (PCT),2019,Ian Scott KNIGHT,1
WIPO (PCT),2019,Baptiste CHAPELLAN,1
WIPO (PCT),2019,Olivier Serres,1
WIPO (PCT),2019,Maud CANSELL,1
WIPO (PCT),2019,Célia MERCADER,1
WIPO (PCT),2019,Sarbajit RAKSHIT,1
WIPO (PCT),2019,Chrystel Faure,1
WIPO (PCT),2019,Michel LAYUS,1
WIPO (PCT),2019,Alexandre BRAME,1
WIPO (PCT),2019,Zach Daniel BELLAY,1
WIPO (PCT),2019,Cécile JOSEPH,1
WIPO (PCT),2019,Paul David MAHACEK,1
WIPO (PCT),2019,Yasamin GHIDAR,1
WIPO (PCT),2019,Anne-Frédérique SALIT,1
WIPO (PCT),2019,Rohan MCADAM,1
WIPO (PCT),2019,Alexandre LAVERGNE,1
WIPO (PCT),2019,Shu-ye JIANG,1
WIPO (PCT),2019,Akshay Saini,1
WIPO (PCT),2019,Eric Perrin,1
WIPO (PCT),2019,Leong Bin Peter CHIA,1
WIPO (PCT),2019,Paolo ARANCIO,1
WIPO (PCT),2019,Robert SEND,1
WIPO (PCT),2019,Patrick Schindler,1
WIPO (PCT),2019,Lars DIESSELBERG,1
WIPO (PCT),2019,Ingmar Bruder,1
WIPO (PCT),2019,Christian Lennartz,1
WIPO (PCT),2019,Heiko HENGEN,1
WIPO (PCT),2019,Michael EBERSPACH,1
WIPO (PCT),2019,Peter SCHILLEN,1
WIPO (PCT),2020,Ludovic Hudanski,2
WIPO (PCT),2020,Eszter Toth,1
WIPO (PCT),2020,Gupta HARDIK,1
WIPO (PCT),2020,Olivier Somville,1
WIPO (PCT),2020,Vincent Coupard,1
WIPO (PCT),2020,Thomas Habas,1
WIPO (PCT),2020,Sepideh HASSANZADEH,1
WIPO (PCT),2020,Nicolas Lopes Ferreira,1
WIPO (PCT),2020,Van Chi NGUYEN,1
WIPO (PCT),2020,Christophe CAUDRON,1
WIPO (PCT),2020,Lance NIST,1
WIPO (PCT),2020,Guillaume Bataille,1
WIPO (PCT),2020,Gerald Germain,1
WIPO (PCT),2020,Helena GONZALEZ PENAS,1
WIPO (PCT),2020,Jean-Luc DESPRES,1
WIPO (PCT),2020,Benoit Rufino,1
WIPO (PCT),2020,Laurence Lemasson,1
WIPO (PCT),2020,Pierre Pouchol,1
WIPO (PCT),2020,Murugan SATHEESH,1
WIPO (PCT),2020,Jean-Christophe GABELLE,1
WIPO (PCT),2020,Tommaso MARTIGNON,1
WIPO (PCT),2020,Delphine STEINMANN,1
WIPO (PCT),2020,Gilles FAY,1
WIPO (PCT),2020,Hervé COLIN,1
WIPO (PCT),2020,Louis Gorintin,1
WIPO (PCT),2020,Dominique Bayle,1
WIPO (PCT),2020,Bruno Arnaldi,1
WIPO (PCT),2020,Belinda PEREZ BIBBINS,1
WIPO (PCT),2020,Massimo GIUDICI,1
WIPO (PCT),2020,Clément MINIERE,1
WIPO (PCT),2020,Brenton Armitage,1
WIPO (PCT),2020,Julien WERLY,1
WIPO (PCT),2020,Teresa TATEO,1
WIPO (PCT),2020,Zulfikar WAZEER,1
WIPO (PCT),2020,Giangiuseppe TATEO,1
WIPO (PCT),2020,Frédéric MARTEL,1
WIPO (PCT),2020,Jean-Pierre Rosat,1
WIPO (PCT),2020,Konstantine P. KRALIS,1
WIPO (PCT),2020,Sophie Foucault,1
WIPO (PCT),2020,Marcel Ropars,1
WIPO (PCT),2020,Valérie GOURANTON,1
WIPO (PCT),2020,Michele TATEO,1
WIPO (PCT),2020,Olivier AUGIER,1
WIPO (PCT),2020,Peter John Bloomfield,1
WIPO (PCT),2020,Isabelle Baudin,1
WIPO (PCT),2020,Marco SIMONIT,1
WIPO (PCT),2020,Angélique BISSON,1
WIPO (PCT),2020,Angélique D'AGOSTINO,1
WIPO (PCT),2020,Adriana QUINTERO-MARQUEZ,1
WIPO (PCT),2020,Stéphane NOUVEAU,1
WIPO (PCT),2020,Ingmar Bruder,1
WIPO (PCT),2020,Christian BONSIGNORE,1
WIPO (PCT),2020,Patrick Schindler,1
WIPO (PCT),2020,Jakob Unger,1
WIPO (PCT),2020,Robert SEND,1
WIPO (PCT),2020,Andre Schmidt,1
WIPO (PCT),2020,Heiko HENGEN,1
WIPO (PCT),2020,Lars DIESSELBERG,1
WIPO (PCT),2020,Christian Lennartz,1
WIPO (PCT),2020,Friedrich SCHICK,1
WIPO (PCT),2020,Michael EBERSPACH,1
WIPO (PCT),2020,Peter SCHILLEN,1
WIPO (PCT),2021,祐太 香田,1
WIPO (PCT),2021,David GAGNEUL,1
WIPO (PCT),2021,Adrien Plecis,1
WIPO (PCT),2021,Alain Hehn,1
WIPO (PCT),2021,Vincent BOLY,1
WIPO (PCT),2021,Maxime JOUIN,1
WIPO (PCT),2021,Aleksander SALWINSKI,1
WIPO (PCT),2021,Delphine Derrien,1
WIPO (PCT),2021,Edita BEZEGOVA,1
WIPO (PCT),2021,Jean-Louis HILBERT,1
WIPO (PCT),2021,Giles Hall,1
WIPO (PCT),2021,Cindy SIGNE,1
WIPO (PCT),2021,Nicolas DECORDE,1
WIPO (PCT),2021,Catherine Gondran,1
WIPO (PCT),2021,Frédéric Jean BOURGAUD,1
WIPO (PCT),2021,Sissi Miguel,1
WIPO (PCT),2021,Qingshan WEI,1
WIPO (PCT),2021,Florian LABARRADE,1
